id,label
test_4752,0.002387
test_4753,0.012916
test_4754,0.008385
test_4755,0.018704
test_4756,0.046942
test_4757,0.011697
test_4758,0.087426
test_4759,0.004887
test_4760,0.003246
test_4761,0.346033
test_4762,0.002919
test_4763,0.00284
test_4764,0.010183
test_4765,0.040433
test_4766,0.002935
test_4767,0.002276
test_4768,0.471794
test_4769,0.013603
test_4770,0.007548
test_4771,0.007194
test_4772,0.003653
test_4773,0.002927
test_4774,0.002692
test_4775,0.008823
test_4776,0.638065
test_4777,0.009629
test_4778,0.042679
test_4779,0.0248
test_4780,0.005312
test_4781,0.639699
test_4782,0.099492
test_4783,0.003061
test_4784,0.010347
test_4785,0.002762
test_4786,0.069761
test_4787,0.036187
test_4788,0.56307
test_4789,0.049758
test_4790,0.015808
test_4791,0.034394
test_4792,0.012868
test_4793,0.240406
test_4794,0.326327
test_4795,0.070687
test_4796,0.014637
test_4797,0.037753
test_4798,0.003842
test_4799,0.595716
test_4800,0.907798
test_4801,0.003598
test_4802,0.111929
test_4803,0.003419
test_4804,0.003028
test_4805,0.232547
test_4806,0.184322
test_4807,0.002828
test_4808,0.04577
test_4809,0.712571
test_4810,0.015151
test_4811,0.010063
test_4812,0.038462
test_4813,0.961666
test_4814,0.024407
test_4815,0.05011
test_4816,0.035031
test_4817,0.04961
test_4818,0.183218
test_4819,0.002574
test_4820,0.004521
test_4821,0.007604
test_4822,0.003929
test_4823,0.014325
test_4824,0.082413
test_4825,0.012439
test_4826,0.345423
test_4827,0.928868
test_4828,0.015843
test_4829,0.003995
test_4830,0.177012
test_4831,0.137761
test_4832,0.003479
test_4833,0.035172
test_4834,0.015718
test_4835,0.007129
test_4836,0.08585
test_4837,0.336044
test_4838,0.041415
test_4839,0.947006
test_4840,0.004004
test_4841,0.103597
test_4842,0.409903
test_4843,0.003894
test_4844,0.013092
test_4845,0.081504
test_4846,0.005168
test_4847,0.09411
test_4848,0.002854
test_4849,0.01796
test_4850,0.119551
test_4851,0.018585
test_4852,0.03434
test_4853,0.206693
test_4854,0.013122
test_4855,0.008376
test_4856,0.053267
test_4857,0.002337
test_4858,0.505032
test_4859,0.792526
test_4860,0.010878
test_4861,0.064658
test_4862,0.014435
test_4863,0.017764
test_4864,0.003458
test_4865,0.030017
test_4866,0.007455
test_4867,0.137548
test_4868,0.097869
test_4869,0.136068
test_4870,0.04054
test_4871,0.025743
test_4872,0.001998
test_4873,0.082247
test_4874,0.003247
test_4875,0.465687
test_4876,0.004003
test_4877,0.010527
test_4878,0.246202
test_4879,0.092902
test_4880,0.282098
test_4881,0.027016
test_4882,0.003157
test_4883,0.046118
test_4884,0.057311
test_4885,0.003198
test_4886,0.004699
test_4887,0.004295
test_4888,0.099563
test_4889,0.011975
test_4890,0.074318
test_4891,0.012623
test_4892,0.262688
test_4893,0.066591
test_4894,0.004895
test_4895,0.28956
test_4896,0.048001
test_4897,0.614375
test_4898,0.002123
test_4899,0.019455
test_4900,0.111725
test_4901,0.00373
test_4902,0.308329
test_4903,0.009192
test_4904,0.003858
test_4905,0.004361
test_4906,0.024158
test_4907,0.005484
test_4908,0.005171
test_4909,0.97194
test_4910,0.918836
test_4911,0.39168
test_4912,0.018094
test_4913,0.019126
test_4914,0.017437
test_4915,0.003273
test_4916,0.005907
test_4917,0.102331
test_4918,0.023123
test_4919,0.005154
test_4920,0.013534
test_4921,0.085572
test_4922,0.081693
test_4923,0.160929
test_4924,0.063143
test_4925,0.064706
test_4926,0.004769
test_4927,0.003003
test_4928,0.09189
test_4929,0.060476
test_4930,0.002727
test_4931,0.245905
test_4932,0.009427
test_4933,0.003804
test_4934,0.397122
test_4935,0.162189
test_4936,0.008661
test_4937,0.00277
test_4938,0.008384
test_4939,0.005545
test_4940,0.928134
test_4941,0.812766
test_4942,0.007856
test_4943,0.004643
test_4944,0.005594
test_4945,0.028982
test_4946,0.002457
test_4947,0.079917
test_4948,0.007172
test_4949,0.009272
test_4950,0.029112
test_4951,0.02731
test_4952,0.022517
test_4953,0.084086
test_4954,0.036019
test_4955,0.00406
test_4956,0.00366
test_4957,0.003868
test_4958,0.010535
test_4959,0.005151
test_4960,0.020976
test_4961,0.012665
test_4962,0.047705
test_4963,0.937397
test_4964,0.081297
test_4965,0.016076
test_4966,0.227135
test_4967,0.00394
test_4968,0.004318
test_4969,0.147779
test_4970,0.037886
test_4971,0.047497
test_4972,0.0036
test_4973,0.063197
test_4974,0.045806
test_4975,0.002753
test_4976,0.003799
test_4977,0.003213
test_4978,0.01279
test_4979,0.187084
test_4980,0.004158
test_4981,0.002657
test_4982,0.004603
test_4983,0.004794
test_4984,0.029867
test_4985,0.012404
test_4986,0.004461
test_4987,0.053598
test_4988,0.418324
test_4989,0.00331
test_4990,0.515084
test_4991,0.057851
test_4992,0.005637
test_4993,0.022266
test_4994,0.01301
test_4995,0.073821
test_4996,0.068837
test_4997,0.045466
test_4998,0.053833
test_4999,0.176935
test_5000,0.090359
test_5001,0.791905
test_5002,0.003479
test_5003,0.029073
test_5004,0.031233
test_5005,0.102382
test_5006,0.300962
test_5007,0.073533
test_5008,0.00596
test_5009,0.972298
test_5010,0.004457
test_5011,0.008418
test_5012,0.034993
test_5013,0.003234
test_5014,0.102329
test_5015,0.041301
test_5016,0.004148
test_5017,0.002565
test_5018,0.00357
test_5019,0.003351
test_5020,0.006918
test_5021,0.007027
test_5022,0.545894
test_5023,0.018047
test_5024,0.021937
test_5025,0.006063
test_5026,0.002178
test_5027,0.290697
test_5028,0.023038
test_5029,0.003493
test_5030,0.055855
test_5031,0.231281
test_5032,0.017611
test_5033,0.007183
test_5034,0.00581
test_5035,0.003642
test_5036,0.008657
test_5037,0.003232
test_5038,0.003915
test_5039,0.02687
test_5040,0.176399
test_5041,0.006271
test_5042,0.172032
test_5043,0.00392
test_5044,0.002278
test_5045,0.058552
test_5046,0.489721
test_5047,0.016033
test_5048,0.005122
test_5049,0.018205
test_5050,0.091817
test_5051,0.065834
test_5052,0.01148
test_5053,0.014998
test_5054,0.051245
test_5055,0.105381
test_5056,0.002909
test_5057,0.279407
test_5058,0.050167
test_5059,0.038698
test_5060,0.065901
test_5061,0.0891
test_5062,0.970799
test_5063,0.032777
test_5064,0.008811
test_5065,0.005506
test_5066,0.150532
test_5067,0.019788
test_5068,0.002742
test_5069,0.011713
test_5070,0.010598
test_5071,0.004129
test_5072,0.147454
test_5073,0.004183
test_5074,0.014311
test_5075,0.02695
test_5076,0.008609
test_5077,0.902301
test_5078,0.002806
test_5079,0.016972
test_5080,0.073978
test_5081,0.011184
test_5082,0.061558
test_5083,0.013972
test_5084,0.003495
test_5085,0.005378
test_5086,0.018763
test_5087,0.391872
test_5088,0.044088
test_5089,0.003764
test_5090,0.011547
test_5091,0.006408
test_5092,0.055827
test_5093,0.010165
test_5094,0.968634
test_5095,0.342437
test_5096,0.003081
test_5097,0.974706
test_5098,0.003118
test_5099,0.002453
test_5100,0.102853
test_5101,0.399601
test_5102,0.002663
test_5103,0.014992
test_5104,0.034401
test_5105,0.003558
test_5106,0.970639
test_5107,0.11495
test_5108,0.003027
test_5109,0.009983
test_5110,0.017675
test_5111,0.054405
test_5112,0.002829
test_5113,0.00985
test_5114,0.005794
test_5115,0.107572
test_5116,0.017494
test_5117,0.025448
test_5118,0.019317
test_5119,0.043665
test_5120,0.095262
test_5121,0.034978
test_5122,0.023366
test_5123,0.014413
test_5124,0.024121
test_5125,0.571429
test_5126,0.020789
test_5127,0.003338
test_5128,0.038802
test_5129,0.003036
test_5130,0.059561
test_5131,0.01586
test_5132,0.003643
test_5133,0.006019
test_5134,0.411361
test_5135,0.071904
test_5136,0.969254
test_5137,0.092427
test_5138,0.023518
test_5139,0.003723
test_5140,0.058848
test_5141,0.010204
test_5142,0.017892
test_5143,0.272093
test_5144,0.013678
test_5145,0.964712
test_5146,0.002136
test_5147,0.007493
test_5148,0.006726
test_5149,0.041094
test_5150,0.020586
test_5151,0.011962
test_5152,0.003451
test_5153,0.035024
test_5154,0.026557
test_5155,0.202221
test_5156,0.006352
test_5157,0.00985
test_5158,0.018068
test_5159,0.003237
test_5160,0.002371
test_5161,0.973866
test_5162,0.003915
test_5163,0.004755
test_5164,0.772505
test_5165,0.011985
test_5166,0.015852
test_5167,0.07962
test_5168,0.007256
test_5169,0.009814
test_5170,0.010508
test_5171,0.006022
test_5172,0.07229
test_5173,0.031022
test_5174,0.009997
test_5175,0.067125
test_5176,0.003536
test_5177,0.002407
test_5178,0.007109
test_5179,0.019326
test_5180,0.008774
test_5181,0.042084
test_5182,0.209386
test_5183,0.103359
test_5184,0.254565
test_5185,0.894108
test_5186,0.005582
test_5187,0.009805
test_5188,0.008144
test_5189,0.003838
test_5190,0.004661
test_5191,0.005274
test_5192,0.004726
test_5193,0.009836
test_5194,0.003228
test_5195,0.018017
test_5196,0.002865
test_5197,0.015227
test_5198,0.024505
test_5199,0.07648
test_5200,0.010974
test_5201,0.002674
test_5202,0.002108
test_5203,0.004879
test_5204,0.006632
test_5205,0.012115
test_5206,0.055349
test_5207,0.003507
test_5208,0.001988
test_5209,0.002999
test_5210,0.006767
test_5211,0.510752
test_5212,0.107495
test_5213,0.045025
test_5214,0.012912
test_5215,0.236276
test_5216,0.023195
test_5217,0.111322
test_5218,0.002549
test_5219,0.018727
test_5220,0.003379
test_5221,0.003553
test_5222,0.016342
test_5223,0.027229
test_5224,0.00249
test_5225,0.150597
test_5226,0.004634
test_5227,0.563315
test_5228,0.373777
test_5229,0.234009
test_5230,0.014117
test_5231,0.160911
test_5232,0.09848
test_5233,0.003135
test_5234,0.003142
test_5235,0.002616
test_5236,0.019341
test_5237,0.022613
test_5238,0.178133
test_5239,0.284142
test_5240,0.003554
test_5241,0.182594
test_5242,0.022787
test_5243,0.028667
test_5244,0.002823
test_5245,0.002692
test_5246,0.02766
test_5247,0.004581
test_5248,0.488443
test_5249,0.449453
test_5250,0.497161
test_5251,0.0026
test_5252,0.012306
test_5253,0.003647
test_5254,0.700566
test_5255,0.017687
test_5256,0.003759
test_5257,0.002383
test_5258,0.002957
test_5259,0.06063
test_5260,0.237989
test_5261,0.022176
test_5262,0.012157
test_5263,0.00252
test_5264,0.003078
test_5265,0.11668
test_5266,0.097366
test_5267,0.004438
test_5268,0.003651
test_5269,0.002443
test_5270,0.003351
test_5271,0.013761
test_5272,0.054917
test_5273,0.02696
test_5274,0.831529
test_5275,0.141835
test_5276,0.003342
test_5277,0.013987
test_5278,0.014485
test_5279,0.003436
test_5280,0.078275
test_5281,0.013299
test_5282,0.021433
test_5283,0.592341
test_5284,0.012394
test_5285,0.021837
test_5286,0.023977
test_5287,0.02423
test_5288,0.102794
test_5289,0.020564
test_5290,0.039461
test_5291,0.096055
test_5292,0.08294
test_5293,0.476328
test_5294,0.006109
test_5295,0.045699
test_5296,0.830321
test_5297,0.26005
test_5298,0.058943
test_5299,0.02586
test_5300,0.007983
test_5301,0.007953
test_5302,0.132356
test_5303,0.003712
test_5304,0.249803
test_5305,0.009823
test_5306,0.013052
test_5307,0.14967
test_5308,0.01186
test_5309,0.906164
test_5310,0.024333
test_5311,0.00247
test_5312,0.113452
test_5313,0.045704
test_5314,0.015748
test_5315,0.037219
test_5316,0.232317
test_5317,0.00794
test_5318,0.042578
test_5319,0.042146
test_5320,0.016807
test_5321,0.012499
test_5322,0.016509
test_5323,0.01736
test_5324,0.09842
test_5325,0.003697
test_5326,0.00486
test_5327,0.016463
test_5328,0.970711
test_5329,0.021962
test_5330,0.135916
test_5331,0.019842
test_5332,0.002245
test_5333,0.007021
test_5334,0.087579
test_5335,0.020258
test_5336,0.057457
test_5337,0.101102
test_5338,0.175188
test_5339,0.108619
test_5340,0.003283
test_5341,0.010319
test_5342,0.011123
test_5343,0.004639
test_5344,0.07918
test_5345,0.146144
test_5346,0.12494
test_5347,0.004565
test_5348,0.022594
test_5349,0.006948
test_5350,0.013108
test_5351,0.011655
test_5352,0.003633
test_5353,0.005461
test_5354,0.008169
test_5355,0.003726
test_5356,0.011767
test_5357,0.002786
test_5358,0.008223
test_5359,0.01052
test_5360,0.005583
test_5361,0.879714
test_5362,0.005237
test_5363,0.0038
test_5364,0.003775
test_5365,0.123276
test_5366,0.96524
test_5367,0.074644
test_5368,0.01841
test_5369,0.045108
test_5370,0.005542
test_5371,0.032468
test_5372,0.045465
test_5373,0.043644
test_5374,0.018524
test_5375,0.012824
test_5376,0.06501
test_5377,0.964723
test_5378,0.045169
test_5379,0.002554
test_5380,0.003049
test_5381,0.054373
test_5382,0.004587
test_5383,0.00357
test_5384,0.003931
test_5385,0.405376
test_5386,0.006856
test_5387,0.976523
test_5388,0.00523
test_5389,0.005776
test_5390,0.005939
test_5391,0.020181
test_5392,0.002374
test_5393,0.003327
test_5394,0.031839
test_5395,0.005392
test_5396,0.003711
test_5397,0.249362
test_5398,0.010836
test_5399,0.003774
test_5400,0.046871
test_5401,0.762246
test_5402,0.121428
test_5403,0.005073
test_5404,0.043999
test_5405,0.002727
test_5406,0.009023
test_5407,0.069486
test_5408,0.504358
test_5409,0.002904
test_5410,0.053696
test_5411,0.175218
test_5412,0.056461
test_5413,0.010408
test_5414,0.701422
test_5415,0.005593
test_5416,0.007735
test_5417,0.012189
test_5418,0.00239
test_5419,0.034907
test_5420,0.228395
test_5421,0.002978
test_5422,0.224042
test_5423,0.018871
test_5424,0.049536
test_5425,0.003252
test_5426,0.66464
test_5427,0.550474
test_5428,0.630319
test_5429,0.003661
test_5430,0.029192
test_5431,0.025413
test_5432,0.005365
test_5433,0.048992
test_5434,0.002257
test_5435,0.026626
test_5436,0.05645
test_5437,0.007599
test_5438,0.071236
test_5439,0.015823
test_5440,0.099874
test_5441,0.695847
test_5442,0.106052
test_5443,0.005298
test_5444,0.003345
test_5445,0.122935
test_5446,0.321613
test_5447,0.002784
test_5448,0.106598
test_5449,0.038015
test_5450,0.012413
test_5451,0.010118
test_5452,0.00234
test_5453,0.018329
test_5454,0.003611
test_5455,0.002974
test_5456,0.013239
test_5457,0.004084
test_5458,0.013139
test_5459,0.26194
test_5460,0.357262
test_5461,0.018005
test_5462,0.014607
test_5463,0.008565
test_5464,0.019713
test_5465,0.00375
test_5466,0.003363
test_5467,0.011415
test_5468,0.028714
test_5469,0.114156
test_5470,0.018951
test_5471,0.00277
test_5472,0.002975
test_5473,0.02782
test_5474,0.099835
test_5475,0.537042
test_5476,0.002205
test_5477,0.00484
test_5478,0.705498
test_5479,0.061591
test_5480,0.031545
test_5481,0.043174
test_5482,0.011936
test_5483,0.00309
test_5484,0.016216
test_5485,0.965653
test_5486,0.027909
test_5487,0.477662
test_5488,0.01106
test_5489,0.009392
test_5490,0.002842
test_5491,0.003779
test_5492,0.964079
test_5493,0.073152
test_5494,0.0029
test_5495,0.018503
test_5496,0.136512
test_5497,0.008316
test_5498,0.003514
test_5499,0.163805
test_5500,0.009702
test_5501,0.012274
test_5502,0.007411
test_5503,0.002815
test_5504,0.003625
test_5505,0.470468
test_5506,0.112518
test_5507,0.050431
test_5508,0.012483
test_5509,0.063516
test_5510,0.002858
test_5511,0.037484
test_5512,0.027479
test_5513,0.051252
test_5514,0.048711
test_5515,0.036381
test_5516,0.022838
test_5517,0.004877
test_5518,0.004178
test_5519,0.048272
test_5520,0.010396
test_5521,0.003876
test_5522,0.035339
test_5523,0.170083
test_5524,0.017653
test_5525,0.038233
test_5526,0.006059
test_5527,0.004682
test_5528,0.034857
test_5529,0.036999
test_5530,0.012749
test_5531,0.015244
test_5532,0.025727
test_5533,0.076771
test_5534,0.00595
test_5535,0.185447
test_5536,0.028635
test_5537,0.01824
test_5538,0.002708
test_5539,0.002747
test_5540,0.009812
test_5541,0.011392
test_5542,0.006422
test_5543,0.043573
test_5544,0.181476
test_5545,0.012746
test_5546,0.00487
test_5547,0.03256
test_5548,0.452857
test_5549,0.016303
test_5550,0.077079
test_5551,0.003841
test_5552,0.010928
test_5553,0.052959
test_5554,0.017026
test_5555,0.496333
test_5556,0.003086
test_5557,0.003923
test_5558,0.401153
test_5559,0.074581
test_5560,0.036889
test_5561,0.004496
test_5562,0.019786
test_5563,0.055342
test_5564,0.236699
test_5565,0.016084
test_5566,0.784753
test_5567,0.149393
test_5568,0.002139
test_5569,0.018162
test_5570,0.003826
test_5571,0.071034
test_5572,0.003789
test_5573,0.015402
test_5574,0.014172
test_5575,0.071107
test_5576,0.009468
test_5577,0.024129
test_5578,0.008544
test_5579,0.014597
test_5580,0.019009
test_5581,0.453746
test_5582,0.005909
test_5583,0.009
test_5584,0.00348
test_5585,0.006639
test_5586,0.010164
test_5587,0.005752
test_5588,0.065768
test_5589,0.893859
test_5590,0.020742
test_5591,0.921226
test_5592,0.198568
test_5593,0.05249
test_5594,0.056827
test_5595,0.08189
test_5596,0.00354
test_5597,0.033482
test_5598,0.003873
test_5599,0.005589
test_5600,0.081712
test_5601,0.43839
test_5602,0.016723
test_5603,0.013409
test_5604,0.015851
test_5605,0.073721
test_5606,0.02808
test_5607,0.016252
test_5608,0.007675
test_5609,0.013057
test_5610,0.003753
test_5611,0.01539
test_5612,0.14657
test_5613,0.007246
test_5614,0.028693
test_5615,0.344189
test_5616,0.013337
test_5617,0.010627
test_5618,0.874408
test_5619,0.231233
test_5620,0.002982
test_5621,0.014157
test_5622,0.070671
test_5623,0.042073
test_5624,0.00272
test_5625,0.142248
test_5626,0.133044
test_5627,0.003189
test_5628,0.00355
test_5629,0.007726
test_5630,0.010174
test_5631,0.023908
test_5632,0.002403
test_5633,0.065385
test_5634,0.018948
test_5635,0.068385
test_5636,0.008648
test_5637,0.698864
test_5638,0.639691
test_5639,0.207599
test_5640,0.066928
test_5641,0.029572
test_5642,0.002237
test_5643,0.002915
test_5644,0.044496
test_5645,0.059986
test_5646,0.002707
test_5647,0.962122
test_5648,0.018233
test_5649,0.367096
test_5650,0.009105
test_5651,0.029382
test_5652,0.004658
test_5653,0.120354
test_5654,0.448306
test_5655,0.786881
test_5656,0.010644
test_5657,0.041273
test_5658,0.003094
test_5659,0.005792
test_5660,0.169014
test_5661,0.115987
test_5662,0.060129
test_5663,0.178352
test_5664,0.00339
test_5665,0.049657
test_5666,0.002747
test_5667,0.02504
test_5668,0.003621
test_5669,0.02109
test_5670,0.008362
test_5671,0.002072
test_5672,0.005186
test_5673,0.252455
test_5674,0.01347
test_5675,0.015019
test_5676,0.00386
test_5677,0.00243
test_5678,0.264671
test_5679,0.028847
test_5680,0.956626
test_5681,0.313893
test_5682,0.006318
test_5683,0.009955
test_5684,0.006773
test_5685,0.002765
test_5686,0.004226
test_5687,0.015151
test_5688,0.063623
test_5689,0.07654
test_5690,0.00208
test_5691,0.011355
test_5692,0.006219
test_5693,0.004394
test_5694,0.151858
test_5695,0.972846
test_5696,0.01768
test_5697,0.00306
test_5698,0.015016
test_5699,0.00242
test_5700,0.105293
test_5701,0.349363
test_5702,0.097556
test_5703,0.12313
test_5704,0.034476
test_5705,0.003239
test_5706,0.015732
test_5707,0.00396
test_5708,0.003121
test_5709,0.00323
test_5710,0.063523
test_5711,0.003698
test_5712,0.00698
test_5713,0.031441
test_5714,0.02778
test_5715,0.002992
test_5716,0.005661
test_5717,0.956034
test_5718,0.027187
test_5719,0.045578
test_5720,0.01648
test_5721,0.121982
test_5722,0.005452
test_5723,0.503285
test_5724,0.002795
test_5725,0.010715
test_5726,0.028221
test_5727,0.010648
test_5728,0.036666
test_5729,0.407987
test_5730,0.005945
test_5731,0.111835
test_5732,0.938723
test_5733,0.003348
test_5734,0.002823
